,boiling_point,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_C_O,fr_C_O_noCOO
sample_228,311.7,2.083333333333333,1.3796296296296298,2.083333333333333,1.3796296296296298,0.3821238176375703,70.13499999999999,60.05499999999999,70.07825032,30,-0.0442229703928102,-0.0890131727511756,0.0890131727511756,0.0442229703928102,1.4,1.6,1.6,3.1431973062780685,38.0,4.284457050376173,4.077350269189626,4.077350269189626,2.270055610029662,1.8660254037844388,1.8660254037844388,1.3660254037844388,1.3660254037844388,0.5773502691896258,0.5773502691896258,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323173,0.0,11.64912463690315,20.771211599071872,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,11.64912463690315,0.0,0.0,0.0,20.771211599071872,11.64912463690315,0.0,0.0,0.0,0.0,0.0,5.573104530069267,0.0,6.923737199690624,19.92349450621513,0.0,0.0,0.0,1.3796296296296298,0.0,0.0,2.083333333333333,6.203703703703704,0.6,5,0,0,0,0,0,0,0,0,1.9725,25.10499999999999,0,0
sample_229,293.2,3.560185185185185,0.6481481481481479,3.560185185185185,0.6481481481481479,0.4127372857870009,70.13499999999999,60.05499999999999,70.07825032,30,-0.0293099677662802,-0.1028241097803503,0.1028241097803503,0.0293099677662802,1.6,1.8,1.8,2.825749368745867,27.01955000865388,4.284457050376173,3.861807319565799,3.861807319565799,2.270055610029662,1.896282162176448,1.896282162176448,1.4797191962518084,1.4797191962518084,0.4714045207910317,0.4714045207910317,0.0,0.0,-0.26,9.65148445440323,4.74,2.0073796791443854,3.740000000000001,33.50941645323173,0.0,19.92349450621513,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,13.847474399381248,0.0,12.654955790432378,0.0,0.0,5.917906046161393,13.847474399381248,12.654955790432378,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,6.076020106833881,20.426410082979743,0.0,0.0,0.0,0.0,0.6481481481481479,0.0,1.9166666666666667,7.768518518518517,0.6,5,0,0,0,0,0,0,1,0,1.8284,25.03499999999999,0,0
sample_230,453.1,5.394182098765432,0.7746913580246915,5.394182098765432,0.7746913580246915,0.4166111297695954,141.041,130.96099999999998,140.01595568,44,0.0222962794648497,-0.1267169638113298,0.1267169638113298,0.0222962794648497,0.7142857142857143,1.1428571428571428,1.4285714285714286,2.447472887876344,25.26112492884004,5.535533905932738,4.291462851951192,5.8033207439881,3.414213562373095,2.534522483824849,3.6035674514745457,1.4386246447890485,2.1945535908075025,0.7672612419124241,1.3017837257372729,0.3657589318012503,0.7437234048104775,0.58,35.509609925153406,7.580000000000002,6.579999999999999,6.580000000000001,54.80555193917933,0.0,6.4208216229260096,12.84164324585202,11.760006889940678,0.0,0.0,23.20187978046503,0.0,19.26246486877803,11.760006889940678,0.0,11.760006889940678,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,0.0,24.601650135792696,6.4208216229260096,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,1.549382716049383,0.0,3.384475308641976,0.0,1.0,7,0,0,0,0,0,2,4,0,2.6343000000000014,35.291000000000004,0,0
sample_231,367.6,10.14351851851852,0.2129629629629628,10.14351851851852,0.2129629629629628,0.4687710926871188,86.134,76.05399999999999,86.07316494,36,0.1318534622268426,-0.2997396385899406,0.2997396385899406,0.1318534622268426,1.5,1.6666666666666667,1.6666666666666667,3.2575861612334887,54.95878455585175,5.154700538379252,4.485598559653489,4.485598559653489,2.6427344100918364,2.147499818205996,2.147499818205996,1.765350948403754,1.765350948403754,0.8130525295851417,0.8130525295851417,0.0,0.0,-0.33,13.609640474436812,5.670000000000001,1.9565136909816512,1.9424795640326973,38.36054158545974,0.0,13.847474399381248,6.923737199690624,5.917906046161393,0.0,4.794537184071822,5.783244946364939,5.917906046161393,20.771211599071872,0.0,0.0,5.783244946364939,4.794537184071822,5.917906046161393,20.771211599071872,0.0,17.07,4.794537184071822,11.701150992526332,0.0,0.0,0.0,6.923737199690624,13.847474399381248,0.0,0.0,10.14351851851852,0.0,0.0,0.4722222222222225,0.0,0.0,5.38425925925926,0.8,6,0,1,0,1,0,1,1,0,1.2314,25.518999999999988,1,1
sample_232,361.6,10.031944444444443,-0.2129629629629625,10.031944444444443,0.0254629629629625,0.4607479829633908,102.133,92.053,102.06807956,42,0.3023791003505635,-0.4631559932494283,0.4631559932494283,0.3023791003505635,1.5714285714285714,2.0,2.0,3.126006652390634,66.48040587771368,5.861807319565799,4.893846850117352,4.893846850117352,3.125897657686229,2.2986510892386307,2.2986510892386307,1.658187543975612,1.658187543975612,0.4016659130257426,0.4016659130257426,0.3319273052604535,0.3319273052604535,-0.53,19.093583929800843,6.47,2.610921480426842,5.47,43.47408681496662,4.736862953800049,0.0,13.847474399381248,6.923737199690624,6.103966387748303,9.53140013787187,5.969305287951849,0.0,26.875177986820173,0.0,0.0,12.073271675700152,9.53140013787187,0.0,20.771211599071872,0.0,26.3,4.794537184071822,12.073271675700152,0.0,0.0,6.923737199690624,0.0,13.847474399381248,4.736862953800049,0.0,10.031944444444443,0.0,0.0,-0.2129629629629625,0.0,0.0254629629629625,5.044444444444444,0.8,7,0,2,0,2,0,2,1,0,0.9579,26.901999999999987,1,1
sample_233,450.1,9.930324074074074,-0.7060185185185184,9.930324074074074,0.1805555555555558,0.5668189166571438,102.13299999999998,92.05299999999998,102.06807956,42,0.3056945528481206,-0.4810341567461046,0.4810341567461046,0.3056945528481206,1.8571428571428568,2.2857142857142856,2.2857142857142856,3.34341705895396,68.48040587771366,5.861807319565799,4.639918936339995,4.639918936339995,3.1807392125526213,2.40911141841676,2.40911141841676,1.6475335287433368,1.6475335287433368,1.033943437017994,1.033943437017994,0.174620426250861,0.174620426250861,-0.53,27.977093296928835,6.47,2.610921480426842,2.2012614259597805,43.15477533765576,5.106527394840706,13.847474399381248,6.4208216229260096,0.0,5.917906046161393,9.901064578912528,5.969305287951849,5.917906046161393,20.268296022307258,0.0,0.0,11.075832682792557,4.794537184071822,5.917906046161393,20.268296022307258,0.0,37.3,4.794537184071822,5.917906046161393,0.0,6.4208216229260096,0.0,6.923737199690624,6.923737199690624,0.0,5.106527394840706,9.930324074074074,8.18199074074074,0.0,-0.8865740740740742,0.0,0.7175925925925926,3.556666666666666,0.8,7,1,2,0,1,1,2,2,0,1.1171,27.090799999999987,1,0
sample_234,375.9,9.647083333333336,-0.9427314814814808,9.647083333333336,0.2048611111111109,0.4987673823665796,101.125,92.05299999999998,101.06080310791,42,0.0413834403875692,-0.5501718623538444,0.5501718623538444,0.0413834403875692,1.7142857142857142,2.2857142857142856,2.4285714285714284,2.8219389370591843,59.10049400592804,5.698670612749268,4.437816924487368,4.437816924487368,3.270055610029662,2.468908462243684,2.468908462243684,1.47556185852142,1.47556185852142,0.734454231121842,0.734454231121842,0.3211142625940433,0.3211142625940433,-0.53,29.01955000865388,6.47,3.6528153564899446,5.47,43.15477533765576,9.901064578912528,13.344558822616634,12.84164324585202,5.969305287951849,0.0,9.901064578912528,5.969305287951849,0.0,26.186202068468653,0.0,0.0,5.969305287951849,4.794537184071822,0.0,26.186202068468653,0.0,40.13,9.901064578912528,6.4208216229260096,0.0,12.84164324585202,0.0,0.0,6.923737199690624,0.0,0.0,9.647083333333336,9.647083333333336,0.0,-0.9427314814814808,0.0,1.86787037037037,1.947361111111111,0.8,7,0,2,0,2,0,2,3,0,-0.0735000000000001,24.53199999999999,1,1
sample_235,379.6,3.2847222222222223,1.25,3.2847222222222223,1.25,0.4576362279207808,85.15,74.062,85.08914935199999,36,-0.0048911400116898,-0.3167325809905548,0.3167325809905548,0.0048911400116898,0.8333333333333334,1.5,1.6666666666666667,2.0,19.40990953421706,4.242640687119286,4.035533905932738,4.035533905932738,3.0,2.707106781186547,2.707106781186547,1.810660171779821,1.810660171779821,1.2071067811865472,1.2071067811865472,0.8017766952966366,0.8017766952966366,-0.04,34.3994618804395,4.127785234899329,2.189674338993739,0.9767560019818928,38.7430505154948,5.316788604006331,6.4208216229260096,25.93115605767717,0.0,0.0,0.0,0.0,0.0,19.26246486877803,13.08951281182515,0.0,13.08951281182515,0.0,0.0,19.26246486877803,0.0,12.03,0.0,0.0,0.0,0.0,32.351977680603184,0.0,0.0,5.316788604006331,0.0,0.0,3.2847222222222223,0.0,0.0,0.0,4.215277777777778,2.5,1.0,6,1,1,0,1,1,1,0,1,0.7599,26.72069999999999,0,0
sample_236,386.3,8.402777777777779,0.0972222222222223,8.402777777777779,0.0972222222222223,0.4685173382418855,88.14999999999999,76.05399999999999,88.088815004,38,0.0478988365089887,-0.3958312170553949,0.3958312170553949,0.0478988365089887,1.3333333333333333,1.5,1.5,3.1684898726705697,33.69332843436965,5.207106781186548,4.654320376686506,4.654320376686506,2.5606601717798214,2.1697811566101115,2.1697811566101115,2.7187740547882404,2.7187740547882404,0.4743416490252568,0.4743416490252568,0.0,0.0,-0.04,12.16479703638053,5.959999999999999,1.6056599286563615,3.96,38.99325323761199,5.106527394840706,20.771211599071872,5.41499046939678,6.606881964512918,0.0,5.106527394840706,0.0,5.41499046939678,20.771211599071872,6.606881964512918,0.0,11.713409359353625,0.0,5.41499046939678,20.771211599071872,0.0,20.23,0.0,12.021872433909698,0.0,0.0,0.0,0.0,20.771211599071872,0.0,5.106527394840706,0.0,8.402777777777779,0.0972222222222223,0.0,0.0,0.0,6.25,1.0,6,1,1,0,1,1,1,0,0,1.0248,26.54079999999999,0,0
sample_237,337.0,5.538981481481482,0.7213482615268328,5.538981481481482,0.7213482615268328,0.5769044572434487,158.28499999999997,136.10899999999998,158.167065324,68,0.0491163730446244,-0.3808986157644258,0.3808986157644258,0.0491163730446244,0.9090909090909092,1.2727272727272727,1.5454545454545454,3.1273714619787736,70.9419624661572,8.69023444431199,8.391375953589305,8.391375953589305,5.201907262607799,4.779257531797425,4.779257531797425,3.5642974905380687,3.5642974905380687,2.198584704241717,2.198584704241717,0.7061125692016756,0.7061125692016756,-0.04,242.16734628632975,10.96,6.656627417550217,6.361606425702812,71.13727528690589,4.736862953800049,40.53659204461451,11.835812092322788,13.213763929025836,0.0,4.736862953800049,0.0,11.835812092322788,40.53659204461451,13.213763929025836,0.0,13.213763929025836,4.736862953800049,11.835812092322788,40.53659204461451,0.0,9.23,0.0,0.0,0.0,25.04957602134862,12.84164324585202,0.0,0.0,27.694948798762496,4.736862953800049,0.0,0.0,0.0,1.4426965230536657,0.0,2.4454483182161755,10.739540343915344,1.0,11,0,1,0,1,0,1,6,0,3.095200000000002,49.72900000000003,0,0
sample_238,332.1,4.899305555555555,0.435185185185185,4.899305555555555,0.435185185185185,0.4958658917288183,88.14999999999999,76.05399999999999,88.088815004,38,0.0540150109548438,-0.3817588538595076,0.3817588538595076,0.0540150109548438,1.6666666666666667,2.1666666666666665,2.1666666666666665,2.7541847860376616,23.11941547876375,4.99156383156272,4.692705340840036,4.692705340840036,2.808060412490447,2.336655891699415,2.336655891699415,1.4545677683854246,1.4545677683854246,0.9772838841927124,0.9772838841927124,0.1666666666666666,0.1666666666666666,-0.04,19.80026905978025,5.959999999999999,3.1616129032258065,2.212525252525253,39.31256471492286,4.736862953800049,6.923737199690624,13.344558822616634,7.109797541277533,6.103966387748303,4.736862953800049,0.0,0.0,26.37226241005556,7.109797541277533,0.0,13.213763929025836,4.736862953800049,0.0,20.268296022307258,0.0,9.23,0.0,0.0,6.103966387748303,6.4208216229260096,0.0,7.109797541277533,0.0,13.847474399381248,4.736862953800049,0.0,0.0,0.0,0.0,0.0,1.542824074074074,4.16087962962963,1.0,6,0,1,0,1,0,1,2,0,1.4313,26.761999999999983,0,0
sample_239,328.4,4.9375,0.0416666666666665,4.9375,0.0416666666666665,0.4349873803799564,88.14999999999999,76.05399999999999,88.088815004,38,0.0594252076440529,-0.3791035972502146,0.3791035972502146,0.0594252076440529,1.1666666666666667,1.3333333333333333,1.3333333333333333,3.168489872670569,33.69332843436965,5.207106781186548,4.908248290463863,4.908248290463863,2.5606601717798214,2.1123724356957947,2.1123724356957947,2.3164965809277263,2.3164965809277263,0.6123724356957946,0.6123724356957946,0.0,0.0,-0.04,12.16479703638053,5.959999999999999,1.6056599286563615,3.96,39.31256471492286,4.736862953800049,0.0,20.771211599071872,7.109797541277533,5.601050810983688,4.736862953800049,0.0,0.0,26.37226241005556,7.109797541277533,0.0,12.71084835226122,4.736862953800049,0.0,20.771211599071872,0.0,9.23,0.0,5.601050810983688,0.0,0.0,0.0,7.109797541277533,20.771211599071872,0.0,4.736862953800049,0.0,0.0,0.0416666666666665,0.0,0.0,0.0,6.0625,1.0,6,0,1,0,1,0,1,0,0,1.4313,26.761999999999983,0,0
sample_240,331.7,4.8032407407407405,0.6759259259259258,4.8032407407407405,0.6759259259259258,0.4938965665853844,88.15,76.05399999999999,88.088815004,38,0.0484717683572737,-0.3844239226756276,0.3844239226756276,0.0484717683572737,1.5,2.0,2.0,2.6272148478988635,25.11941547876375,4.99156383156272,4.692705340840036,4.692705340840036,2.770055610029662,2.2598722539017904,2.2598722539017904,1.849188651378832,1.849188651378832,0.5000000000000001,0.5000000000000001,0.3333333333333334,0.3333333333333334,-0.04,14.834466856136649,5.959999999999999,3.1616129032258065,3.96,39.31256471492286,4.736862953800049,13.847474399381248,5.917906046161393,13.716679505790452,0.0,4.736862953800049,0.0,5.917906046161393,13.847474399381248,13.716679505790452,0.0,13.716679505790452,4.736862953800049,5.917906046161393,13.847474399381248,0.0,9.23,0.0,0.0,5.917906046161393,6.606881964512918,0.0,7.109797541277533,0.0,13.847474399381248,4.736862953800049,0.0,0.0,0.0,0.6759259259259258,0.0,0.0,5.131944444444445,1.0,6,0,1,0,1,0,1,2,0,1.2888000000000002,26.713999999999988,0,0
sample_241,377.6,5.214583333333334,0.855,5.214583333333334,0.855,0.5130177383287362,87.16600000000001,74.062,87.10479941599999,38,-0.0077277197951865,-0.3304735053776849,0.3304735053776849,0.0077277197951865,1.3333333333333333,2.0,2.1666666666666665,2.3390923149762908,15.900134529890124,4.82842712474619,4.405777393935816,4.405777393935816,2.914213562373095,2.6153550716504106,2.6153550716504106,1.49578191578136,1.49578191578136,0.8076775358252051,0.8076775358252051,0.3943375672974063,0.3943375672974063,-0.04,20.986300857070454,5.959999999999999,4.960000000000001,3.96,39.53891018242869,5.733667477162185,19.765380445542643,12.965578028838586,0.0,0.0,0.0,0.0,5.733667477162185,26.186202068468653,6.544756405912575,0.0,6.544756405912575,0.0,0.0,26.186202068468653,0.0,26.02,0.0,0.0,0.0,6.544756405912575,19.26246486877803,0.0,0.0,6.923737199690624,5.733667477162185,0.0,0.0,5.214583333333334,0.0,0.0,3.7541666666666655,3.03125,1.0,6,2,1,0,1,1,1,3,0,1.1353,28.57939999999999,0,0
sample_242,417.3,3.88425925925926,1.2106481481481484,3.88425925925926,1.2106481481481484,0.4719983679006756,93.129,86.073,93.057849224,36,0.0296530038281348,-0.264459387256486,0.264459387256486,0.0296530038281348,1.5714285714285714,2.4285714285714284,2.7142857142857144,3.0214653097240864,134.10736969541455,5.112884175122364,4.256614672258461,4.256614672258461,3.393846850117352,2.260414715350615,2.260414715350615,1.5303755341263872,1.5303755341263872,0.8094199929348828,0.8094199929348828,0.4481391923352558,0.4481391923352558,-0.85,47.19725257297226,4.31260162601626,1.7349674800723751,0.9995769964301436,43.01599321484008,0.0,6.06636706846161,18.55355575984923,12.393687143226153,0.0,0.0,0.0,0.0,6.923737199690624,0.0,30.08987277184637,4.9839785209472085,0.0,6.923737199690624,5.563451491696996,24.52642128014937,12.89,0.0,0.0,0.0,0.0,5.563451491696996,6.196843571613076,25.25331490822692,4.9839785209472085,0.0,3.88425925925926,0.0,1.2106481481481484,0.0,3.94675925925926,3.6041666666666665,2.020833333333333,0.1666666666666666,7,0,1,1,1,0,1,0,1,1.39002,28.973999999999997,0,0
sample_243,353.5,2.180555555555556,1.2326388888888888,2.180555555555556,1.2326388888888888,0.4165464863574293,80.12999999999998,72.06599999999999,80.062600256,32,-0.0312751715085585,-0.0842401963653469,0.0842401963653469,0.0312751715085585,0.8333333333333334,1.3333333333333333,1.5,2.462498011451559,66.03910001730776,4.242640687119286,3.723614639131598,3.723614639131598,3.0,2.3164965809277263,2.3164965809277263,1.4336549694404082,1.4336549694404082,0.8832766380870198,0.8832766380870198,0.5420350197234279,0.5420350197234279,-0.52,34.3994618804395,3.662481751824818,1.8066556556023237,0.7127241728381909,38.17892438191485,0.0,24.304080427335524,12.84164324585202,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,24.304080427335524,0.0,0.0,0.0,12.84164324585202,24.304080427335524,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,0.0,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.3333333333333333,6,0,0,0,0,0,0,0,1,1.8926,27.51399999999999,0,0
sample_244,345.9,2.162037037037037,1.1666666666666663,2.162037037037037,1.1666666666666663,0.4165464863574293,80.13000000000001,72.06599999999999,80.062600256,32,-0.0135341731390953,-0.0804730772217517,0.0804730772217517,0.0135341731390953,1.6666666666666667,2.5,2.6666666666666665,2.6149021601305664,96.6059378176129,4.405777393935816,3.9391575887554247,3.9391575887554247,2.893846850117352,2.217143482318616,2.217143482318616,1.6452958324440077,1.6452958324440077,0.956652010844764,0.956652010844764,0.5542830837825816,0.5542830837825816,-0.52,33.548875021634686,3.662481751824818,1.2920713305898497,0.5097210791037953,38.17892438191485,0.0,23.80116485057091,13.344558822616634,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,23.80116485057091,0.0,0.0,0.0,13.344558822616634,23.80116485057091,0.0,0.0,0.0,0.0,0.0,11.993926152995275,0.0,0.0,25.151797520192265,0.0,0.0,0.0,1.4675925925925928,0.0,0.0,7.560185185185185,2.138888888888889,0.3333333333333333,6,0,0,0,0,0,0,0,1,1.8926,27.51399999999999,0,0
sample_245,341.9,3.655092592592593,1.0648148148148149,3.655092592592593,1.0648148148148149,0.424988770120826,82.14599999999999,72.06599999999999,82.07825032,34,-0.0401210568686389,-0.0958700950183344,0.0958700950183344,0.0401210568686389,1.0,1.1666666666666667,1.1666666666666667,3.567703455043203,66.03910001730776,5.154700538379252,4.414213562373095,4.414213562373095,2.6427344100918364,1.9571067811865477,1.9571067811865477,1.5606601717798212,1.5606601717798212,0.7285533905932737,0.7285533905932737,0.0,0.0,-0.52,13.609640474436812,5.48,1.8066556556023237,1.767356321839081,39.18475553544408,0.0,24.30408042733553,13.847474399381248,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,24.30408042733553,0.0,0.0,0.0,13.847474399381248,24.30408042733553,0.0,0.0,0.0,0.0,11.146209060138537,0.0,0.0,13.847474399381248,13.157871367196996,0.0,0.0,0.0,2.1296296296296298,0.0,0.0,0.0,11.203703703703704,0.3333333333333333,6,0,0,0,0,0,0,1,0,2.1386000000000003,29.627999999999982,0,0
sample_246,332.6,3.5504166666666666,1.0590277777777777,3.5504166666666666,1.0590277777777777,0.3611916015719576,82.14599999999999,72.06599999999999,82.07825032,34,-0.0318767410534414,-0.1030718307834594,0.1030718307834594,0.0318767410534414,1.0,1.3333333333333333,1.5,2.6559049179251715,36.0,4.82842712474619,3.983127663125441,3.983127663125441,2.914213562373095,2.132993161855452,2.132993161855452,1.1547005383792517,1.1547005383792517,0.5749149571305296,0.5749149571305296,0.2357022603955158,0.2357022603955158,-0.52,20.986300857070454,5.48,4.480000000000002,3.4800000000000018,39.18475553544408,0.0,12.152040213667762,12.84164324585202,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,25.30991158086476,0.0,0.0,0.0,12.84164324585202,25.30991158086476,0.0,0.0,0.0,0.0,12.84164324585202,0.0,0.0,12.152040213667762,13.157871367196996,0.0,0.0,0.0,0.0,0.0,0.0,5.899166666666666,7.100833333333333,0.3333333333333333,6,0,0,0,0,0,0,3,0,2.1386000000000003,29.627999999999982,0,0
sample_247,436.8,8.042882653061223,0.73,8.042882653061223,0.73,0.4945062282095864,97.161,86.073,97.089149352,40,0.0621245081890989,-0.1983473916935962,0.1983473916935962,0.0621245081890989,1.4285714285714286,2.142857142857143,2.571428571428572,2.599038279224843,61.0704963434966,5.535533905932738,4.775640720246148,4.775640720246148,3.414213562373095,2.7842669695298,2.7842669695298,1.6152206641949662,1.6152206641949662,0.8921334847649,0.8921334847649,0.4540569415042093,0.4540569415042093,-0.51,35.509609925153406,6.49,5.49,5.490000000000001,44.9565412812813,0.0,19.765380445542643,6.4208216229260096,6.4208216229260096,6.069221312792274,0.0,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,11.33111286753076,32.60702369139466,0.0,23.79,0.0,0.0,0.0,12.84164324585202,12.84164324585202,0.0,0.0,12.992958512482897,5.261891554738487,0.0,8.042882653061223,0.0,0.0,2.1025,4.218333333333334,2.136284013605442,0.8333333333333334,7,0,1,0,1,0,1,3,0,2.09028,29.754999999999985,0,0
sample_248,314.4,3.6319444444444446,0.3055555555555556,3.6319444444444446,0.3055555555555556,0.3946527591486384,84.16199999999999,72.06599999999999,84.093900384,36,-0.0205845232859782,-0.1025539201584556,0.1025539201584556,0.0205845232859782,1.3333333333333333,1.5,1.5,3.4459912135188384,45.548875021634686,5.207106781186548,4.784457050376173,4.784457050376173,2.5606601717798214,2.196923425058676,2.196923425058676,2.57014954901637,2.57014954901637,0.6123724356957945,0.6123724356957945,0.0,0.0,-0.26,12.16479703638053,5.740000000000001,1.4594921149257285,3.7400000000000007,39.874358567628335,0.0,26.847231705905752,5.41499046939678,0.0,0.0,0.0,0.0,5.41499046939678,20.771211599071872,0.0,12.654955790432378,0.0,0.0,5.41499046939678,20.771211599071872,12.654955790432378,0.0,0.0,0.0,5.41499046939678,0.0,0.0,0.0,6.076020106833881,27.35014728267037,0.0,0.0,0.0,0.3055555555555556,0.0,0.0,1.9375,10.006944444444445,0.6666666666666666,6,0,0,0,0,0,0,0,0,2.2185,29.651999999999983,0,0
sample_249,340.5,2.208333333333333,1.1689814814814814,2.208333333333333,1.1689814814814814,0.4277114586929072,84.16199999999999,72.06599999999999,84.093900384,36,-0.0376846412133031,-0.0861630569530802,0.0861630569530802,0.0376846412133031,1.5,2.0,2.0,3.137429878637352,47.058650025961626,4.99156383156272,4.784457050376173,4.784457050376173,2.770055610029662,2.4040302062452232,2.4040302062452232,1.6897227048854202,1.6897227048854202,0.6123724356957945,0.6123724356957945,0.408248290463863,0.408248290463863,-0.26,14.834466856136649,5.740000000000001,2.950970464135022,3.7400000000000007,39.874358567628335,0.0,18.572861836593773,20.268296022307258,0.0,0.0,0.0,0.0,0.0,27.19203322199788,0.0,11.64912463690315,0.0,0.0,0.0,27.19203322199788,11.64912463690315,0.0,0.0,0.0,0.0,0.0,11.993926152995275,0.0,0.0,26.847231705905752,0.0,0.0,0.0,1.414351851851852,0.0,0.0,3.377314814814815,6.375,0.6666666666666666,6,0,0,0,0,0,0,1,0,2.3626000000000005,29.721999999999984,0,0
sample_250,327.3,3.631435185185185,0.6990740740740738,3.631435185185185,0.6990740740740738,0.4498862522575735,84.16199999999999,72.06599999999999,84.093900384,36,-0.0267263089070446,-0.1028139876607717,0.1028139876607717,0.0267263089070446,1.8333333333333333,2.333333333333333,2.333333333333333,2.964900494759057,37.30296890880646,4.99156383156272,4.568914100752346,4.568914100752346,2.808060412490447,2.434286964637233,2.434286964637233,1.621234435052091,1.621234435052091,1.0463194779215614,1.0463194779215614,0.1666666666666666,0.1666666666666666,-0.26,19.80026905978025,5.740000000000001,2.950970464135022,2.0073796791443854,39.874358567628335,0.0,26.344316129141134,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,20.268296022307258,0.0,12.654955790432378,0.0,0.0,5.917906046161393,20.268296022307258,12.654955790432378,0.0,0.0,0.0,5.917906046161393,0.0,6.4208216229260096,0.0,6.076020106833881,20.426410082979743,0.0,0.0,0.0,0.0,0.6990740740740738,0.0,3.1840277777777777,7.950231481481481,0.6666666666666666,6,0,0,0,0,0,0,2,0,2.2185,29.651999999999983,0,0
sample_251,386.6,10.14351851851852,0.2129629629629628,10.14351851851852,0.2129629629629628,0.4687710926871188,86.134,76.05399999999999,86.07316494,36,0.1318534622268426,-0.2997396385899406,0.2997396385899406,0.1318534622268426,1.5,1.6666666666666667,1.6666666666666667,3.2575861612334887,54.95878455585175,5.154700538379252,4.485598559653489,4.485598559653489,2.6427344100918364,2.147499818205996,2.147499818205996,1.765350948403754,1.765350948403754,0.8130525295851417,0.8130525295851417,0.0,0.0,-0.33,13.609640474436812,5.670000000000001,1.9565136909816512,1.9424795640326973,38.36054158545974,0.0,13.847474399381248,6.923737199690624,5.917906046161393,0.0,4.794537184071822,5.783244946364939,5.917906046161393,20.771211599071872,0.0,0.0,5.783244946364939,4.794537184071822,5.917906046161393,20.771211599071872,0.0,17.07,4.794537184071822,11.701150992526332,0.0,0.0,0.0,6.923737199690624,13.847474399381248,0.0,0.0,10.14351851851852,0.0,0.0,0.4722222222222225,0.0,0.0,5.38425925925926,0.8,6,0,1,0,1,0,1,1,0,1.2314,25.518999999999988,1,1
sample_252,401.5,9.67967970521542,0.7438888888888888,9.67967970521542,0.7438888888888888,0.3883941773179649,100.161,88.06499999999998,100.088815004,42,0.119490197254345,-0.303402908155129,0.303402908155129,0.119490197254345,1.4285714285714286,2.142857142857143,2.571428571428572,2.558780869327957,41.444678358882754,5.535533905932738,4.814025684399679,4.814025684399679,3.414213562373095,2.8510573320459267,2.8510573320459267,1.6624485824480268,1.6624485824480268,0.925528666022963,0.925528666022963,0.4776709006307396,0.4776709006307396,-0.33,35.509609925153406,6.670000000000001,5.670000000000001,5.669999999999999,44.72548369985635,4.794537184071822,19.765380445542643,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,32.60702369139466,0.0,0.0,6.286160523129555,4.794537184071822,0.0,32.60702369139466,0.0,17.07,4.794537184071822,0.0,0.0,19.127803768981572,12.84164324585202,0.0,0.0,6.923737199690624,0.0,9.67967970521542,0.0,0.0,0.0,0.0,5.190555555555556,2.129764739229025,0.8333333333333334,7,0,1,0,1,0,1,4,0,1.7656,30.20599999999998,1,1
